F,Obj_ID,dist1_mod,dist2_mod,YawDiff1_mod,YawDiff2_mod,speed_SGF,yawAngle_axis2,acc_SGF
45152,112x_112x_1112_46,6.651784375,99,-0.046444476,0,1.104009606,0.099070017,1.456951478
3217,121x_1111_58,2.284746941,99,0.34184955,0,1.104284435,0.593841786,0.678095657
46516,112x_112x_1113_103,3.431344562,99,-0.769684229,0,1.104347019,-0.57044188,-1.892475296
80200,162x_1111_106,5.785340888,99,2.17713085,0,1.104376942,2.374741563,-2.531363891
3214,121x_1111_58,2.23017797,99,0.441557917,0,1.10446284,0.705800496,-0.183947464
41406,142x_1118_37,5.862018292,99,-2.290836845,0,1.104864585,0.713288707,-0.622753921
33340,142x_1112_123,2.252208956,3.528289401,-4.582853058,1.170680295,1.10570519,-1.554672323,-5.859105381
40475,152x_1113_106,99,99,0,0,1.106397302,-2.850090438,0.408760261
80142,142x_1116_154,2.980769676,4.530898094,-0.061982413,5.943469776,1.106408159,2.859877648,10.163406
33264,142x_1112_88,3.493005892,4.555643206,0.251601599,0.241309661,1.107504082,3.136925374,-4.916380004
46429,112x_112x_1113_103,2.575207023,5.089644013,0.275935287,0.101897334,1.108961982,-0.035268654,0.897528941
80226,162x_1111_122,4.674965155,99,0.5063709,0,1.109378818,0.783508068,1.809847486
3207,121x_1111_58,2.057819141,99,-0.106911002,0,1.10939851,0.377309754,0.426098721
92451,122x_1119_22,3.532596567,99,-0.158641179,0,1.110487332,-0.114335217,3.117214662
41402,142x_1118_37,5.691232988,99,2.645613986,0,1.110815074,-0.416364641,-0.193312166
33231,142x_1112_88,3.723712031,99,-5.201280147,0,1.111070628,-2.713707879,1.083085926
107297,122x_1118_168,3.599229472,99,-5.993987398,0,1.111210006,-2.921684275,5.951745503
92470,122x_1119_22,99,99,0,0,1.111517625,-1.057968718,-6.016434358
46327,112x_112x_1113_103,2.041740182,99,-0.456235093,0,1.112146587,-0.26353542,0.711830263
40488,152x_1113_106,99,99,0,0,1.112694411,-2.950236645,-0.802024504
38645,112x_112x_1116_40,5.888892425,99,-0.230323711,0,1.112975798,-2.567426879,1.840228958
3171,121x_1111_58,2.210821476,99,-0.081748136,0,1.113073802,0.184191364,-1.906676951
41228,142x_1118_37,99,99,0,0,1.113172924,-3.135524634,-0.1865763
20373,142x_1111_186,9.470863723,11.49698169,0.017355956,-0.947953714,1.113501598,-2.970719573,-0.747903183
15752,112x_112x_1111_179,5.443124816,99,0.394303834,0,1.114461527,3.023968869,-1.534140462
3262,121x_1111_58,2.9204408,99,0.121106578,0,1.114717824,0.316763175,-0.107282497
3263,121x_1111_58,2.933041068,99,0.001108287,0,1.114789912,0.250850439,0.117740852
41229,142x_1118_37,99,99,0,0,1.114797064,2.893456152,0.306995477
80184,162x_1111_106,5.099913406,99,-0.126655162,0,1.114987502,-0.092394812,0.503149171
107346,122x_1118_168,4.047718343,5.785842525,-0.109711002,-1.087909517,1.115182317,-3.07223365,5.638524021
20385,142x_1111_186,9.582000305,99,6.234762051,0,1.116342662,3.136457884,-0.793916527
65020,142x_1114_92,3.531561252,8.264761026,0.020289712,-6.044990112,1.116454598,-3.013171189,-0.427064304
3213,121x_1111_58,2.211089225,99,0.670812606,0,1.116492201,0.628724646,-0.299227108
65021,142x_1114_92,3.43419707,8.286220283,-0.065467871,-5.987791765,1.116904567,-3.107813558,-0.805583862
15757,112x_112x_1111_179,1.989102883,5.42204382,0.590324572,0.450149337,1.117076921,-2.441950964,2.199851012
15861,112x_112x_1111_179,0.660678282,6.255038191,0.073764652,-0.314285486,1.117713036,-2.924671517,0.572738946
40476,152x_1113_106,99,99,0,0,1.118126116,-2.897177209,1.165208143
65050,142x_1114_92,1.172851307,8.760324832,-0.277959744,-6.095417702,1.118299352,-3.141231223,-2.451010541
41401,142x_1118_37,5.652067299,99,1.463169927,0,1.118547843,-1.554358281,-0.403498779
46270,112x_112x_1113_103,99,99,0,0,1.118633047,-0.305109908,-3.126644437
33230,142x_1112_88,99,99,0,0,1.118637169,-2.673546943,0.316808761
355,171x_1111_10,4.090031147,99,0.036343511,0,1.119026329,-3.00760333,0.664820858
3264,121x_1111_58,2.943432083,99,0.140000676,0,1.119217309,0.226932092,0.376440072
41403,142x_1118_37,5.731144977,99,3.235689064,0,1.119399056,0.137247815,-0.121275325
20415,142x_1111_186,9.786333537,99,5.920868711,0,1.119839892,2.942498831,-0.975110745
41237,142x_1118_37,99,99,0,0,1.119992433,3.116570387,-1.262647845
92405,122x_1119_22,1.827679534,4.391471421,1.972928056,-0.376760746,1.120944145,-0.484625723,3.245549165
33291,142x_1112_88,2.39570437,3.737587009,-5.356974111,-5.678659579,1.121502852,-2.601355954,-1.108527317
3208,121x_1111_58,2.088865677,99,0.095895793,0,1.121720944,0.623755084,0.258963016
80183,162x_1111_106,5.106431565,99,-0.074525169,0,1.122126615,-0.104819522,-0.140245135
65017,142x_1114_92,3.833034212,8.155321728,-0.010089164,-6.037444687,1.122175007,-3.066426107,0.296347866
3212,121x_1111_58,2.191965869,99,0.522868471,0,1.122691443,0.721161122,-0.26451421
20380,142x_1111_186,9.487852782,99,6.026979157,0,1.122712107,3.058535223,0.748684527
46355,112x_112x_1113_103,2.395233615,99,-0.091987013,0,1.123286866,-0.017919698,-2.250497961
12320,122x_1112_99,1.229348621,99,-5.731231461,0,1.123676008,-2.679770724,-0.983066271
3209,121x_1111_58,2.117504837,99,0.240310625,0,1.123749361,0.774565723,0.082174531
65018,142x_1114_92,3.730155777,8.198025773,0.028935475,-6.015464067,1.124074736,-3.038653658,0.165296698
3256,121x_1111_58,2.880633077,99,-0.654198269,0,1.12415941,0.333978582,0.81273024
15826,112x_112x_1111_179,1.439768953,5.823918857,-0.006600958,-0.186498251,1.124918656,-2.977173587,1.360527271
45196,112x_112x_1112_46,5.924575847,99,0.328879618,0,1.125273239,0.232430642,-2.634286663
41405,142x_1118_37,5.808656834,99,-2.319536414,0,1.125383156,0.768850866,-0.29353787
80356,122x_1116_95,3.685551092,99,-5.631092323,0,1.125508422,-2.857023437,-4.82572131
33248,142x_1112_88,3.539011303,3.714570928,-5.40741433,-3.531307647,1.125535117,-2.303246698,-1.667989546
3211,121x_1111_58,2.169647189,99,0.34312751,0,1.125593537,0.70138217,-0.210631761
65019,142x_1114_92,3.629640973,8.234701514,0.035498064,-0.000162484,1.126419103,-3.050223867,-0.096383814
41429,142x_1118_37,6.446399904,99,0.045388284,0,1.126439463,-3.010946537,0.843423391
103956,122x_1117_86,4.684158968,99,-0.191845986,0,1.126891444,-3.058019083,-1.259902396
33229,142x_1112_88,99,99,0,0,1.12698566,-2.460123224,-0.431283653
46433,112x_112x_1113_103,2.471148709,5.010828318,0.083252337,0.179625779,1.126991461,0.031936687,-1.225401448
41404,142x_1118_37,5.763913143,99,3.576420859,0,1.127130387,0.547936442,-0.183021138
33289,142x_1112_88,2.627925481,3.585529638,-4.50562322,-4.830763573,1.12725002,-1.704533647,0.433080125
41227,142x_1118_37,99,99,0,0,1.127321733,2.976038972,-0.597634752
45144,112x_112x_1112_46,6.658600813,99,0.739428095,0,1.127595606,0.608784012,-1.137337733
3210,121x_1111_58,2.146650144,99,0.332060981,0,1.127723867,0.806544194,-0.096481123
3218,121x_1111_58,2.297150126,99,0.282033731,0,1.127943007,0.447008128,0.900662068
40474,152x_1113_106,99,99,0,0,1.128840622,-2.87126832,-0.693380094
80185,162x_1111_106,5.075202631,99,-0.190883434,0,1.129322715,-0.063361465,1.07442961
26618,122x_1113_161,99,99,0,0,1.129457006,-2.898229261,1.639146164
3244,121x_1111_58,2.40560145,99,0.436573849,0,1.129780713,1.370551301,-0.987955125
26647,122x_1113_161,2.504286391,99,-5.491058178,0,1.129922445,-2.704622323,-2.006315562
104808,162x_1114_35,13.77841213,99,0.104114027,0,1.130262373,0.522855415,4.274694446
3261,121x_1111_58,2.900942117,99,0.071132827,0,1.130738098,0.218754203,-0.300890677
65122,161x_1111_23,99,99,0,0,1.130794242,-1.091528046,-1.09335148
3265,121x_1111_58,2.939401757,99,-0.787664983,0,1.130853726,0.237105405,0.631937137
15862,112x_112x_1111_179,0.653975733,6.268135862,-0.139916338,-0.18112298,1.131331465,-2.935947881,1.968681423
2728,152x_1111_193,1.856755731,2.996527448,5.751714285,-0.204314165,1.131602165,2.661091471,2.807292597
41247,142x_1118_37,99,99,0,0,1.132017924,3.027493064,0.720646052
356,171x_1111_10,4.03807273,99,-0.027570409,0,1.132029803,-3.037954327,0.433851401
20372,142x_1111_186,9.462115404,11.52554991,0.121421827,-0.335805605,1.132680385,-2.958368616,-0.441067461
20371,142x_1111_186,9.447365856,11.54322198,0.198074932,-0.134917353,1.133008192,-2.939474566,0.281323358
46260,112x_112x_1113_103,99,99,0,0,1.133013719,-0.143796672,0.070553591
46261,112x_112x_1113_103,99,99,0,0,1.133380251,-0.176387489,0.461658691
107328,122x_1118_168,3.850403901,5.515993252,0.288540571,0.288368763,1.133606465,-2.71884102,1.869605591
54696,152x_1112_265,3.963182382,4.578510357,0.15980182,0.183232469,1.133612904,-2.674633463,-0.764784012
33251,142x_1112_88,3.521190495,3.862437826,0.45103938,-3.554617829,1.133651756,-2.68115429,3.586048631
33232,142x_1112_88,3.684141024,99,-5.381398194,0,1.133716641,-2.85348462,2.056954742
15870,112x_112x_1111_179,0.353464845,6.342465799,5.492117785,0.016365452,1.134192325,2.874622827,-5.79907408
361,171x_1111_10,3.784790106,99,6.017879682,0,1.134318288,3.029821991,-0.24547036
46430,112x_112x_1113_103,2.542714168,5.069345383,0.294978381,0.212532465,1.134934009,0.059728461,0.48767107
49085,112x_112x_1114_55,4.216075435,99,5.885493386,0,1.135167946,2.776971083,1.513991851
15825,112x_112x_1111_179,1.432911261,5.816133475,-0.052202274,-0.155383716,1.135205244,-2.992636936,-0.390844937
80209,142x_1116_154,2.225260458,2.288094463,-0.601505622,1.492673661,1.135600913,-1.580550501,-3.099741167
20384,142x_1111_186,9.562260258,99,6.197801905,0,1.135642428,3.107751605,-0.813334957
103648,162x_1113_157,5.238125569,99,-2.842416657,0,1.13619362,-0.004008679,-0.604565961
41230,142x_1118_37,99,99,0,0,1.136556222,2.845593429,0.694761753
33175,142x_1112_88,99,99,0,0,1.136656871,-2.107377518,0.896740825
103966,122x_1117_86,4.598525486,99,-6.036165836,0,1.137058436,-3.069362315,1.487526613
80219,142x_1116_154,3.128591879,99,0.563063982,0,1.137765432,-2.544837449,1.161984258
33164,142x_1112_88,99,99,0,0,1.137905363,3.056955518,1.094051278
46259,112x_112x_1113_103,99,99,0,0,1.138481853,-0.11025392,-0.323187015
33163,142x_1112_88,99,99,0,0,1.13903691,2.993662274,0.24884798
46262,112x_112x_1113_103,99,99,0,0,1.139581449,-0.208000082,0.770383985
3260,121x_1111_58,2.880446377,99,-0.709130678,0,1.140807102,0.221838193,-0.372781715
357,171x_1111_10,3.985941052,99,-0.074226107,0,1.140851352,-3.076884864,0.179081861
20390,142x_1111_186,9.614708408,99,5.988869008,0,1.14160545,3.026434976,1.599063104
45174,112x_112x_1112_46,6.166773233,99,-0.026602809,0,1.141764288,-0.159486417,2.322820374
46328,112x_112x_1113_103,2.106185629,99,-0.753591524,0,1.142012254,-0.295484107,0.893228441
360,171x_1111_10,3.838113673,99,6.097551789,0,1.142224443,3.077035001,-0.331232529
33165,142x_1112_88,99,99,0,0,1.142260646,3.121577159,1.732067378
12300,122x_1112_99,1.69704704,99,0.160181199,0,1.142439357,-2.821143204,2.922360407
103649,162x_1113_157,5.145834375,8.178141516,-2.781808334,-2.750329199,1.142615841,-0.00544612,0.443714321
40376,152x_1113_138,2.10846644,15.29572116,2.775288183,3.179089424,1.142716373,0.235481621,-2.114753606
46263,112x_112x_1113_103,99,99,0,0,1.143319246,-0.227476675,0.935410566
20420,142x_1111_186,9.828479451,99,5.696441731,0,1.143777691,2.793582633,1.781138226
12275,122x_1112_99,1.684043927,99,-6.11793379,0,1.144627404,-3.016261288,1.129040015
33228,142x_1112_88,99,99,0,0,1.144656148,-2.53399418,-1.038578038
46431,112x_112x_1113_103,2.508432011,5.044130945,0.334967915,0.330760072,1.145213437,0.159549259,-0.065786238
45141,112x_112x_1112_46,6.582359709,99,0.325988119,0,1.145315251,0.129060346,0.555604788
358,171x_1111_10,3.934100882,99,-0.118100599,0,1.145490975,-3.117885456,-0.063702021
12323,122x_1112_99,1.377649188,99,0.20202437,0,1.145643811,3.138167451,1.546843084
80182,162x_1111_106,5.089778491,99,0.088541302,0,1.145788944,0.030264694,-0.451901108
359,171x_1111_10,3.888183568,99,6.18677615,0,1.145948672,3.122208616,-0.25092704
46432,112x_112x_1113_103,2.485521502,5.024462954,0.165728102,0.170141847,1.146536959,0.011667935,-0.646490349
107281,122x_1118_168,1.405270958,3.550604829,4.576860093,6.200434384,1.146992556,3.069472814,7.387629051
3259,121x_1111_58,2.877541237,99,-0.937319713,0,1.14752972,0.112260576,-0.308529663
40487,152x_1113_106,99,99,0,0,1.147614145,-2.957502406,-0.968529631
66598,142x_1115_201,5.651140536,11.05959422,0.070264031,-0.256453098,1.148114234,2.752646059,-2.51526808
12293,122x_1112_99,1.765356397,99,0.377149734,0,1.148375713,-2.701720078,-1.893953916
3257,121x_1111_58,2.884306021,99,-0.749446047,0,1.1487654,0.290437373,0.323324678
26616,122x_1113_161,99,99,0,0,1.148781693,-2.777675328,-0.960641776
3266,121x_1111_58,2.92953,99,-0.976903475,0,1.149440863,0.223919325,0.767781396
41437,142x_1118_37,6.806585663,99,-5.72850415,0,1.150341771,-2.864289663,0.761675702
3258,121x_1111_58,2.881135212,99,-0.951305905,0,1.150394376,0.136290823,-0.069828582
64888,161x_1111_23,3.593166309,99,-0.254098632,0,1.150955768,0.127231619,0.53544726
41231,142x_1118_37,99,99,0,0,1.151222075,2.85091921,0.782916994
46515,112x_112x_1113_103,3.449565156,99,-0.788510539,0,1.15150133,-0.55312731,-1.549092971
33166,142x_1112_88,99,99,0,0,1.152102761,-3.096168269,1.983661887
20383,142x_1111_186,9.541556921,99,6.191780572,0,1.152158551,3.114338946,-0.603804052
12349,122x_1112_99,0.878463635,99,-0.014080424,0,1.152366268,-2.859944045,-1.553067456
45167,112x_112x_1112_46,6.201891097,99,0.456631019,0,1.152892992,0.078290877,-1.550510386
41400,142x_1118_37,5.621726665,99,1.229515697,0,1.153013338,-1.806948646,-0.65095479
33174,142x_1112_88,99,99,0,0,1.153999178,-2.075455367,-0.286402027
20381,142x_1111_186,9.500812217,99,6.091949024,0,1.154084623,3.079128545,0.360652792
64887,161x_1111_23,3.57489832,99,-0.353865978,0,1.155276188,0.126033481,0.090196959
26602,122x_1113_161,99,99,0,0,1.155385198,3.034573261,4.766478481
45143,112x_112x_1112_46,6.639465656,99,1.674805583,0,1.155492983,1.491307211,-0.718653664
92404,122x_1119_22,1.945103313,4.361915665,0.964627856,-0.290734213,1.155680596,-0.385887775,-1.547093928
107327,122x_1118_168,3.861465027,5.519926762,0.476173266,-5.560473039,1.156753025,-2.526542494,-1.825249647
12352,122x_1112_99,0.970226203,99,-6.04649758,0,1.156850589,-3.002787282,2.432824172
80237,142x_1116_154,4.154159421,99,2.463001063,0,1.157274399,-0.676065311,-2.572356804
45153,112x_112x_1112_46,6.635075403,99,-0.042272815,0,1.158064392,0.093356496,1.434234407
320,171x_1111_10,6.570852426,99,0.78751459,0,1.158104529,-2.231442964,-1.93083018
41226,142x_1118_37,99,99,0,0,1.158871649,2.589650957,-0.627133213
41436,142x_1118_37,6.729773226,99,-5.538738505,0,1.159432766,-2.676103536,0.015173564
46422,112x_112x_1113_103,2.779584116,5.203754353,-0.195362746,-0.062867346,1.15971906,-0.004803528,-1.700352277
46346,112x_112x_1113_103,2.390815783,99,-0.177317318,0,1.159751342,-0.295092821,0.213711052
2710,152x_1111_193,1.616805585,3.071644833,5.800971659,0.072484505,1.159835846,2.721858679,0.777378349
15827,112x_112x_1111_179,1.448144503,5.833015204,0.017225112,-0.245736349,1.160336567,-2.985626572,3.07792971
41236,142x_1118_37,99,99,0,0,1.160466298,3.048074366,-1.099165507
41248,142x_1118_37,99,99,0,0,1.160526032,2.968277609,0.516208822
41430,142x_1118_37,6.45150295,99,-6.113106275,0,1.160655073,-2.983764344,0.637918318
46264,112x_112x_1113_103,99,99,0,0,1.161501677,-0.272292639,1.027455204
45142,112x_112x_1112_46,6.600669321,99,0.71394675,0,1.162078321,0.495562615,-0.123432921
12408,122x_1112_99,99,99,0,0,1.162274465,2.862732978,-4.041838702
107314,122x_1118_168,3.631320806,5.220467691,6.235108422,5.914863152,1.162832261,3.124331867,8.849105635
80226,142x_1116_154,3.435889832,99,0.626687658,0,1.163017872,-2.435091813,0.52682324
3243,121x_1111_58,2.354940301,99,0.420971141,0,1.163242226,1.333062742,-0.887247675
103650,162x_1113_157,5.043629197,8.077897148,-2.67925897,-2.698364965,1.163586818,0.055922161,1.304531139
20382,142x_1111_186,9.520214039,99,6.11565738,0,1.163619213,3.078539362,-0.166070765
41431,142x_1118_37,6.458712837,99,-5.993207722,0,1.163815413,-2.927710208,0.35418597
94360,162x_1112_177,3.178956137,6.280766365,-0.47138217,0.028607427,1.164106004,-0.069673913,0.718151784
3219,121x_1111_58,2.309741293,99,0.184644847,0,1.164212093,0.301148939,0.985431593
63942,172x_1112_38,99,99,0,0,1.164637934,-2.851849368,-3.371014534
33327,142x_1112_123,2.33173775,3.620030353,-0.112992211,-0.144362325,1.165333015,-3.004646687,5.417588248
33290,142x_1112_88,2.67600694,3.501594082,-4.194527881,-4.53743446,1.165484845,-1.448013802,-0.495595532
2723,152x_1111_193,1.773246491,2.862634172,-0.33992015,-0.27596729,1.165719568,2.752107229,-2.75739245
15843,112x_112x_1111_179,1.271433128,5.974583847,0.142751597,0.155792404,1.165752533,-2.682895879,-2.310532332
64889,161x_1111_23,3.619820242,99,0.043177947,0,1.165996174,0.155552921,0.910345102
65121,161x_1111_23,99,99,0,0,1.166332306,-0.953516047,-1.186058967
54695,152x_1112_265,3.969269182,4.583456975,-0.046490055,-0.221072895,1.166425852,-2.805789698,-0.537673016
80186,162x_1111_106,5.028785551,99,-0.317168265,0,1.166671157,-0.068336684,1.486690269
38653,112x_112x_1116_40,6.114529554,99,5.826296989,0,1.167066032,2.821602487,0.293622975
103955,122x_1117_86,4.699245813,99,-0.132817543,0,1.167194472,-3.103494112,-1.207854094
45190,112x_112x_1112_46,5.989495293,99,0.312215973,0,1.167382682,0.323085349,0.585352725
15808,112x_112x_1111_179,1.518607574,5.7057106,0.010969361,0.262180137,1.168001438,-2.680819324,0.319959609
38654,112x_112x_1116_40,6.134301834,99,5.895982819,0,1.168635909,2.881194555,0.758782309
41224,142x_1118_37,99,99,0,0,1.168882322,2.588147503,0.640330196
33191,142x_1112_178,99,99,0,0,1.168902526,2.247406165,6.008468506
46329,112x_112x_1113_103,2.171312984,99,-0.985240607,0,1.169063253,-0.273266268,1.072075148
80220,142x_1116_154,3.177933566,99,0.487090689,0,1.169451559,-2.592143104,0.747795537
41435,142x_1118_37,6.650532841,99,-5.504083528,0,1.169651841,-2.632925879,-0.361065647
46347,112x_112x_1113_103,2.391962678,99,-0.182121057,0,1.170365287,-0.325290812,0.784168492
64886,161x_1111_23,3.557552599,99,-0.451560265,0,1.171765469,0.124777241,-0.394878043
20414,142x_1111_186,9.768120795,99,5.833463968,0,1.171810095,2.910920924,-1.24444233
80150,162x_1111_106,99,99,0,0,1.171836817,0.098475513,0.684280874
107278,122x_1118_168,1.223295828,3.563326898,-0.124738343,0.25304046,1.172545354,-2.683085228,-3.933502332
94359,162x_1112_177,3.163440309,6.274576525,-0.224193956,0.010699807,1.172546351,0.040212725,-0.155611565
41258,142x_1118_37,7.856979231,8.963459856,-5.529291815,-5.412294558,1.174126012,-2.955962615,-0.014329979
41259,142x_1118_37,7.839949443,8.970426419,-5.868843492,-5.593512198,1.174265041,-2.951268457,0.023025104
26512,122x_1113_161,99,99,0,0,1.17428807,-1.460301903,2.009164765
41260,142x_1118_37,7.826535062,8.993046387,0.205641895,-5.791021043,1.174824402,-2.935666873,0.072518898
3267,121x_1111_58,2.913782141,99,-1.082383734,0,1.175032491,0.274193192,0.762889967
41249,142x_1118_37,99,99,0,0,1.175248152,2.995277679,0.293133697
107294,122x_1118_168,3.672697778,99,-5.672787531,0,1.175547435,-2.592630004,-4.69886794
107343,122x_1118_168,4.055524953,5.861000889,0.26742162,0.17431872,1.175759928,-2.694228848,-3.754294421
49086,112x_112x_1114_55,4.224655058,99,5.901279526,0,1.17578505,2.764442408,1.869222035
20343,142x_1111_186,8.044726798,10.26411721,0.610159346,0.386347507,1.175927624,-2.400465436,-3.504325772
15846,112x_112x_1111_179,1.258620208,5.97431485,-0.258550864,0.040019618,1.176092808,-3.053214791,3.503424384
41257,142x_1118_37,8.967277909,99,-5.157744779,0,1.17612159,-2.932771613,-0.065164939
80227,162x_1111_122,4.695736446,99,0.384329612,0,1.176275314,0.750360234,1.175076184
41232,142x_1118_37,99,99,0,0,1.176558492,2.878202162,0.485476021
41438,142x_1118_37,6.881382052,99,0.260922354,0,1.176632151,3.132774606,2.293036942
38652,112x_112x_1116_40,6.092488165,99,5.963139661,0,1.17720285,2.986243449,-0.214768498
40477,152x_1113_106,99,99,0,0,1.177911036,-2.972059885,1.542599379
