ID,X,Y,F,VX,VY,Obj,V,V_kph,V_mps,VX_mps,VY_mps,comp,type,Obj_ID,X_SGF,Y_SGF,V_mps_corrected,speed_SGF,VX_mps_corrected,speed_x_SGF,VY_mps_corrected,speed_y_SGF,acc_inst,acc_inst_x,acc_inst_y,yawAngle,acc_SGF,acc_SGF_x,acc_SGF_y,yawAngle_SGF,yawRate,yawRate_SGF,jerk,jerk_SGF,X_axis2_SGF,Y_axis2_SGF,deltaX,deltaY,quarter,yawAngle_axis2
81,29.56,45.12,15833,0.03758,-0.04758,165,0.060630956,6.541595082,1.817109745,1.1262726,-1.4259726,1111,p,1111_165,29.56442534,45.1139457,1.817109745,1.966406655,0.03758,0.04251829,-0.04758,-0.049989701,-2.050789139,-0.044668047,0.052457806,-0.695998234,-1.901100513,-0.038614665,0.051308309,-0.708615205,0.031694165,0.032674044,13.5210094,12.60957727,52.98912978,10.07350322,-0.006373376,-0.006373376,3,-2.35619449
82,29.6,45.07,15834,0.03907,-0.04692,165,0.061056951,6.587556588,1.82987683,1.1709279,-1.4061924,1111,p,1111_165,29.60106787,45.07046154,1.82987683,1.897978589,0.03907,0.041027864,-0.04692,-0.048239357,-2.413261677,-0.049426361,0.062909607,-0.700219627,-2.516842691,-0.055223813,0.064098932,-0.711067527,0.036784829,-0.022066758,9.236132665,9.361282498,52.98330564,10.01693798,-0.005824148,-0.005824148,3,-2.35619449
83,29.64,45.02,15835,0.04222,-0.04703,165,0.063200865,6.818867695,1.894129915,1.2653334,-1.4094891,1111,p,1111_165,29.6360724,45.02914027,1.894129915,1.81745601,0.04222,0.03937867,-0.04703,-0.046140271,-3.215308601,-0.076974351,0.077124066,-0.702826083,-2.867206113,-0.065931433,0.070191062,-0.710301035,-0.011497374,-0.09414335,5.255451322,6.021743912,52.97789941,9.963053504,-0.005406228,-0.005406228,3,-2.35619449
84,29.69,44.98,15836,0.04156,-0.04583,165,0.061867782,6.675038779,1.854177439,1.2455532,-1.3735251,1111,p,1111_165,29.66904977,44.99028054,1.854177439,1.710171773,0.04156,0.03681029,-0.04583,-0.043566896,-2.9302019,-0.069622073,0.069966525,-0.703695839,-3.020420162,-0.074426239,0.070004962,-0.69292618,-0.260622825,-0.196406597,2.298210739,2.488384115,52.97285559,9.912337178,-0.005043817,-0.005043817,3,-2.35619449
85,29.71,44.95,15837,0.03936,-0.04323,165,0.058464027,6.307800844,1.752166901,1.1796192,-1.2956031,1111,p,1111_165,29.699819,44.95267873,1.752166901,1.612400605,0.03936,0.034487231,-0.04323,-0.041232344,-2.782850611,-0.071237198,0.062228298,-0.685795037,-2.938283946,-0.078507757,0.06367566,-0.673027073,-0.298486612,-0.32003725,-1.23204324,-0.674280565,52.96718267,9.864083063,-0.005672926,-0.005672926,3,-2.35619449
86,29.72,44.92,15838,0.0312,-0.03973,165,0.050516462,5.450322083,1.513978356,0.935064,-1.1907081,1111,p,1111_165,29.72702262,44.91704072,1.513978356,1.519546063,0.0312,0.032110281,-0.03973,-0.039155991,-2.36504399,-0.068082076,0.047349345,-0.651978903,-2.721274342,-0.081065916,0.052792571,-0.640554728,-0.487085172,-0.448427695,-3.255144063,-3.70775125,52.96044538,9.819757973,-0.006737285,-0.006737285,3,-2.35619449
87,29.74,44.89,15839,0.02854,-0.03647,165,0.046309745,4.996451029,1.387903063,0.8553438,-1.0930059,1111,p,1111_165,29.75084163,44.88259729,1.387903063,1.44063235,0.02854,0.029838606,-0.03647,-0.0375761,-2.429684644,-0.085906225,0.038101498,-0.605025297,-2.36602559,-0.080064117,0.039250704,-0.607097031,-0.501865451,-0.514070921,-5.328731274,-6.095969287,52.95221615,9.778697345,-0.008229233,-0.008229233,3,-2.35619449
88,29.77,44.85,15840,0.02454,-0.03388,165,0.04183379,4.513531289,1.253758691,0.7354638,-1.0153836,1111,p,1111_165,29.77231674,44.84778281,1.253758691,1.359561791,0.02454,0.026972199,-0.03388,-0.036304778,-2.248874836,-0.088617086,0.029089886,-0.55271303,-1.874039587,-0.072764608,0.024563637,-0.571083701,-0.540199947,-0.505958872,-7.379790052,-8.012522893,52.94209176,9.739064968,-0.010124384,-0.010124384,3,-2.35619449
89,29.79,44.82,15841,0.02055,-0.0325,165,0.038451951,4.148657847,1.152404958,0.6158835,-0.974025,1111,p,1111_165,29.79128507,44.81432579,1.152404958,1.284524259,0.02055,0.024015339,-0.0325,-0.035334145,-1.460283161,-0.065241842,0.012805462,-0.515760551,-1.263623269,-0.058806932,0.010070292,-0.538476011,-0.489115358,-0.447243034,-9.156244768,-9.100296561,52.93120242,9.702178775,-0.010889348,-0.010889348,3,-2.35619449
90,29.81,44.78,15842,0.01815,-0.03274,165,0.037434344,4.038866227,1.121907285,0.5439555,-0.9812178,1111,p,1111_165,29.81188235,44.77977376,1.121907285,1.235799429,0.01815,0.021838434,-0.03274,-0.034906869,-0.622226442,-0.037849262,-0.001157574,-0.537564349,-0.662701462,-0.043181638,-0.00247391,-0.514698735,-0.356659131,-0.371366737,-9.013827096,-8.740237711,52.920657,9.66336015,-0.010545413,-0.010545413,3,-2.35619449
91,29.84,44.74,15843,0.02374,-0.03572,165,0.042889463,4.627429896,1.285397193,0.7114878,-1.0705284,1111,p,1111_165,29.83104072,44.74358371,1.285397193,1.215037786,0.02374,0.020575529,-0.03572,-0.034945493,0.112412805,-0.017723526,-0.015554294,-0.486876253,-0.098488792,-0.024884205,-0.011953544,-0.494457246,-0.30362234,-0.329307844,-8.463190047,-6.695498843,52.90793375,9.624438671,-0.012723248,-0.012723248,3,-2.35619449
92,29.85,44.71,15844,0.02126,-0.03674,165,0.042447794,4.579777371,1.272160381,0.6371622,-1.1010978,1111,p,1111_165,29.85211765,44.70641629,1.272160381,1.21878863,0.02126,0.019984154,-0.03674,-0.035464489,0.1934628,-0.013381537,-0.01361967,-0.515862269,0.142862014,-0.014429559,-0.01406045,-0.485255375,-0.138028057,-0.265963756,-3.62026209,-3.222751995,52.89584024,9.583458178,-0.012093514,-0.012093514,3,-2.35619449
93,29.86,44.67,15845,0.01975,-0.03742,165,0.04231216,4.565143587,1.268095441,0.5919075,-1.1214774,1111,p,1111_165,29.86976471,44.66952036,1.268095441,1.225243846,0.01975,0.019537656,-0.03742,-0.035918932,0.327704573,-0.00220883,-0.013836105,-0.446131586,0.112261345,-0.010402414,-0.009974359,-0.470371036,-0.22326509,-0.228197756,0.459010024,0.761494018,52.88155936,9.545133453,-0.014280881,-0.014280881,3,-2.35619449
94,29.89,44.63,15846,0.0184,-0.03744,165,0.041717066,4.50093769,1.25026047,0.551448,-1.1220768,1111,p,1111_165,29.88745701,44.63343891,1.25026047,1.236178266,0.0184,0.019463955,-0.03744,-0.036380597,-0.080984789,-0.011916126,-0.003021139,-0.455892704,-0.212953394,-0.013647904,0.000613315,-0.453145018,-0.258390264,-0.149503274,4.878221092,4.159054221,52.86789578,9.507341982,-0.013663577,-0.013663577,3,-2.35619449
95,29.91,44.6,15847,0.02037,-0.03746,165,0.042640222,4.600538791,1.277927442,0.6104889,-1.1226762,1111,p,1111_165,29.90451584,44.59871493,1.277927442,1.233476071,0.02037,0.019066353,-0.03746,-0.036481403,-0.71320424,-0.022158543,0.013775894,-0.456638622,-0.665639816,-0.018099112,0.014885712,-0.446062796,-0.106233344,-0.064287365,6.790296332,5.618050327,52.85476859,9.470949192,-0.013127195,-0.013127195,3,-2.35619449
96,29.94,44.56,15848,0.02174,-0.03683,165,0.042767704,4.614293113,1.281748087,0.6515478,-1.1037951,1111,p,1111_165,29.92091403,44.56450679,1.281748087,1.209678799,0.02174,0.018326995,-0.03683,-0.036021747,-1.358839518,-0.027957535,0.034747028,-0.44700382,-1.0321615,-0.018645829,0.028167056,-0.452169639,0.091602656,0.103248433,5.497825249,4.45075701,52.84155352,9.43538995,-0.013215072,-0.013215072,3,-2.35619449
97,29.93,44.53,15849,0.01803,-0.03465,165,0.039060253,4.214288866,1.170635796,0.5403591,-1.0384605,1111,p,1111_165,29.93721267,44.53338462,1.170635796,1.164338808,0.01803,0.017394145,-0.03465,-0.034862353,-1.31069616,-0.019289017,0.039074913,-0.482426367,-1.119689651,-0.011931699,0.035901198,-0.478845767,0.40014191,0.345947262,1.312922273,0.706974175,52.83048909,9.402046079,-0.011064427,-0.011064427,3,-2.35619449
98,29.95,44.5,15850,0.01624,-0.03392,165,0.037607233,4.05751962,1.127088783,0.4867128,-1.0165824,1111,p,1111_165,29.95308597,44.50253394,1.127088783,1.120605202,0.01624,0.016750534,-0.03392,-0.033558552,-0.506485186,0.018334859,0.032047558,-0.475196326,-0.779122296,0.005358127,0.034474172,-0.512621772,0.506640086,0.576676463,-5.108510321,-4.620557781,52.81932448,9.369196762,-0.011164612,-0.011164612,3,-2.35619449
99,29.96,44.47,15851,0.01505,-0.0315,165,0.034910636,3.76657833,1.046271758,0.4510485,-0.944055,1111,p,1111_165,29.97411765,44.47123077,1.046271758,1.103705463,0.01505,0.017362308,-0.0315,-0.032489231,-0.180146664,0.031296274,0.028502148,-0.591596598,-0.118873586,0.029887114,0.026105796,-0.56697903,0.815358864,0.780347892,-9.903730659,-9.722453114,52.8114178,9.332322597,-0.007906679,-0.007906679,3,-2.35619449
100,30.01,44.44,15852,0.01992,-0.03241,165,0.038042273,4.104456869,1.140126908,0.5970024,-0.9713277,1111,p,1111_165,29.99755656,44.44013575,1.140126908,1.097694563,0.01992,0.018406561,-0.03241,-0.031538208,0.664354325,0.053987497,0.011703488,-0.645918135,0.858524061,0.061140789,0.009923167,-0.624192352,0.858199839,0.85839416,-14.66096471,-13.81331029,52.8053331,9.293861453,-0.006084695,-0.006084695,3,-2.35619449
101,30.02,44.41,15853,0.01493,-0.0303,165,0.033778616,3.644442439,1.012345122,0.4474521,-0.908091,1111,p,1111_165,30.02247059,44.40861538,1.012345122,1.119861875,0.01493,0.020207946,-0.0303,-0.031147701,1.808232634,0.083683021,-0.010748517,-0.668866313,1.865910638,0.090101433,-0.009559442,-0.693935975,1.046154334,0.831384012,-15.11079865,-14.5765835,52.79996718,9.254043758,-0.005365918,-0.005365918,3,-2.35619449
102,30.04,44.38,15854,0.02004,-0.02969,165,0.035820353,3.864729542,1.073535984,0.6005988,-0.8898093,1111,p,1111_165,30.0538371,44.3740362,1.073535984,1.180196631,0.02004,0.023000172,-0.02969,-0.031506344,2.891619409,0.115607444,-0.031684935,-0.736719756,2.715540559,0.11312197,-0.028058348,-0.740345377,0.69614104,0.772530013,-12.74444883,-11.8786614,52.79688341,9.207459761,-0.003083773,-0.003083773,3,-2.35619449
103,30.08,44.35,15855,0.02622,-0.03037,165,0.040122628,4.32891061,1.20247517,0.7858134,-0.9101889,1111,p,1111_165,30.08906787,44.33853394,1.20247517,1.276680428,0.02622,0.026857611,-0.03037,-0.032563566,3.313527856,0.127323951,-0.042072998,-0.781559902,3.179911956,0.121838204,-0.041422282,-0.771868212,0.472842523,0.6113711,-6.965570953,-6.816154035,52.79582007,9.157454891,-0.00106334,-0.00106334,3,-2.35619449
104,30.12,44.3,15856,0.0322,-0.03401,165,0.046835031,5.053125132,1.40364587,0.965034,-1.0192797,1111,p,1111_165,30.13107692,44.30015385,1.40364587,1.387241918,0.0322,0.031105991,-0.03401,-0.033967403,3.135226211,0.112598782,-0.046375388,-0.830509943,3.210978974,0.112218498,-0.049820066,-0.801338675,0.442056945,0.478630777,-0.466005261,-0.299035307,52.79739539,9.100575105,0.001575319,0.001575319,1,0.785398163
105,30.18,44.26,15857,0.03488,-0.03494,165,0.049370214,5.326651096,1.479625304,1.0453536,-1.0471518,1111,p,1111_165,30.1719457,44.26103167,1.479625304,1.491854071,0.03488,0.034863041,-0.03494,-0.035514796,2.911392192,0.09472066,-0.053301848,-0.807229744,2.710447681,0.085039276,-0.04953489,-0.813687172,0.185227448,0.304621435,7.507969387,6.706241151,52.79764479,9.04400003,0.000249402,0.000249402,1,0.785398163
106,30.21,44.22,15858,0.03767,-0.03672,165,0.052605963,5.675762516,1.576600699,1.1289699,-1.1004984,1111,p,1111_165,30.21264253,44.2198914,1.576600699,1.588997621,0.03767,0.038023557,-0.03672,-0.037293303,1.70861208,0.044860344,-0.041487702,-0.779979661,1.62772988,0.038979436,-0.039540441,-0.819473406,0.086793516,0.037835557,16.24076702,13.39627198,52.79632309,8.986146705,-0.001321702,-0.001321702,3,-2.35619449
107,30.25,44.18,15859,0.04256,-0.04075,165,0.058922968,6.35731681,1.765921336,1.2755232,-1.2212775,1111,p,1111_165,30.25013575,44.17884163,1.765921336,1.646008367,0.04256,0.039520398,-0.04075,-0.038677611,0.518589929,-0.010068266,-0.027028058,-0.74014736,0.545950594,-0.005920993,-0.028719625,-0.798201094,-0.319084682,-0.469016256,16.22668929,18.27551303,52.792841,8.930660671,-0.003482096,-0.003482096,3,-2.35619449
108,30.3,44.13,15860,0.04434,-0.04219,165,0.061204834,6.603511946,1.834308874,1.3288698,-1.2644343,1111,p,1111_165,30.28855204,44.14142986,1.834308874,1.663312002,0.04434,0.039184453,-0.04219,-0.039579448,-1.066169894,-0.0778859,-0.008532093,-0.798644793,-0.681440785,-0.054254385,-0.012295321,-0.73057078,-1.014454706,-1.038876963,18.41087069,20.83003408,52.79261703,8.877037903,-0.000223964,-0.000223964,3,-2.35619449
